Query,Response
"Online Certificate Course on ""Basics of Geocomputation and Geoweb service"" .",https://www.shahandanchor.com/home/online-certificate-course-on-basics-of-geocomputation-and-geoweb-service/
Sample Question Papers of Rev 2016 Scheme .,https://www.shahandanchor.com/home/sample-qpapers-r2016/
LTI placed Batch 2020-21 .,https://www.shahandanchor.com/home/lti-placed-batch-20-21/
Stavtar Placed- Batch 20-21 .,https://www.shahandanchor.com/home/stavtar-placed-batch-20-21/
Sciative Solutions placed batch 20-21 .,https://www.shahandanchor.com/home/sciative-solutions-placed-batch-20-21/
TCS Codevita placed students batch 20-21 .,https://www.shahandanchor.com/home/tcs-codevita-placed-students-batch-20-21/
TCS Codevita placed students batch 20-21 .,https://www.shahandanchor.com/home/tcs-codevita-placed-students-batch-20-21-2/
"Virtual Industrial Visit organized by *Techfest, IIT Bombay @ Thermax .",https://www.shahandanchor.com/home/virtual-industrial-visit-organized-by-techfest-iit-bombay-thermax/
extra .,https://www.shahandanchor.com/home/extra-2/
Registration for Engineering Admission-2020 Updates .,https://www.shahandanchor.com/home/registration-for-engineering-admission-2020-updates/
Inviting Entries for SITARE - GYTI 2021 and SRISTI- GYTI 2021 .,https://www.shahandanchor.com/home/inviting-entries-for-sitare-gyti-2021-and-sristi-gyti-2021/
Webinar on Preventive Vigilance .,https://www.shahandanchor.com/home/webinar-on-preventive-vigilance/
"KT exam form for sem III, IV, V, & VI Choice/CBSGS .",https://www.shahandanchor.com/home/kt-exam-form-for-sem-iii-iv-v-vi-choice-cbsgs/
National Design Challenge .,https://www.shahandanchor.com/home/national-design-challenge/
"Online Certificate Course on ""Remote Sensing of Land Degradation"" .",https://www.shahandanchor.com/home/online-certificate-course-on-remote-sensing-of-land-degradation/
Essay Writing Competition .,https://www.shahandanchor.com/home/essay-writing-competition/
Drug Discovery Hackathon 2020 .,https://www.shahandanchor.com/home/12400-2/
DIC_TOY_DESIGN Competition .,https://www.shahandanchor.com/home/dic_toy_design-competition/
Notice for KT exam Semester - III to VI May 2020 .,https://www.shahandanchor.com/home/notice-for-kt-exam-semester-iii-to-vi-may-2020/
Eligibility to appear for Backlog exams .,https://www.shahandanchor.com/home/eligibility-to-appear-for-backlog-exams/
"AICTE-ISTE Sponsored Refresher program on ""Developing Secure IoT Applications"" .",https://www.shahandanchor.com/home/developing-secure-iot-applications/
General Instructions for students appearing for KT Examination from 2nd December 2020 .,https://www.shahandanchor.com/home/general-instructions-for-students-appearing-for-kt-examination-from-2nd-december-2020/
TCS Ethical Hacking Contest .,https://www.shahandanchor.com/home/12536-2/
KT Exam Timetables (December-2020) .,https://www.shahandanchor.com/home/exam-timetables-december-2020/
Sample Question Papers of C Scheme(R2019) (Dec-2020 Exam) .,https://www.shahandanchor.com/home/sample-question-papers-of-c-schemer2019-dec-2020-exam/
Sample Question Papers of Rev 2012 Scheme (Dec-2020 Exam) .,https://www.shahandanchor.com/home/sample-question-papers-of-rev-2012-scheme-dec-2020-exam/
Sample Question Papers of Rev 2016 Scheme (Dec-2020 Exam) .,https://www.shahandanchor.com/home/sample-question-papers-of-rev-2016-scheme-dec-2020-exam/
Sample Question Papers for Dec-2020 Exam .,https://www.shahandanchor.com/home/sample-question-papers-for-december-2020-exam/
Sample Question Papers of Rev 2012 Scheme .,https://www.shahandanchor.com/home/sample-qpapers-r2012/
Training & Placement Cell .,https://www.shahandanchor.com/home/training-placement-cell/
Career Guidance Session .,https://www.shahandanchor.com/home/career-guidance-session-2/
National Innovation and Startup Policy (NISP) .,https://www.shahandanchor.com/home/national-innovation-and-startup-policy-nisp/
Notice for Unsuccessful Candidate of BE Sem VIII .,https://www.shahandanchor.com/home/notice-for-unsuccessful-candidate-of-be-sem-viii/
General Instructions for students .,https://www.shahandanchor.com/home/general-instructions-for-students/
Question Paper Format .,https://www.shahandanchor.com/home/question-paper-format/
"Timetable for December 2020 Choice Semester IV, VI & VIII .",https://www.shahandanchor.com/home/timetable-for-december-2020-choice-semester-iv-vi/
College Development Committee (CDC) .,https://www.shahandanchor.com/home/local-management/
Minority Committee .,https://www.shahandanchor.com/home/minority-committee/
Toycathon 2021 .,https://www.shahandanchor.com/home/toycathon-2021/
NSS Blood Donation Camp .,https://www.shahandanchor.com/home/nss-blood-donation-camp/
Online Programming Quiz “SMART HACKS– 2020-21” .,https://www.shahandanchor.com/home/online-programming-quiz-smart-hacks-2020-21/
How to Deal with Social Pressure? .,https://www.shahandanchor.com/home/how-to-deal-with-social-pressure/
IEI-BLC FCRIT Excellence Awards 2021 .,https://www.shahandanchor.com/home/iei-blc-fcrit-excellence-awards-2021/
Tata Crucible Hackathon .,https://www.shahandanchor.com/home/tata-crucible-hackathon/
Intellectual Property Rights for All .,https://www.shahandanchor.com/home/intellectual-property-rights-for-all/
"Timetable for December 2020 CBGS Semester IV, VI & VIII .",https://www.shahandanchor.com/home/timetable-for-december-2020-cbgs-semester-iv-vi/
Hands-on Workshop on Python .,https://www.shahandanchor.com/home/hands-on-workshop-on-python/
Exam Timetables (December-2020) Commencing from 7th January 2021 .,https://www.shahandanchor.com/home/exam-timetables-december-2020-2/
India Australia Circular Economy Hackathon (I-ACE) .,https://www.shahandanchor.com/home/india-australia-circular-economy-hackathon-i-ace/
Cognizant placed students .,https://www.shahandanchor.com/home/cognizant-placed-students/
Agri India Hackathon .,https://www.shahandanchor.com/home/agri-india-hackathon/
"Online Certificate Course on ""Advances in SAR- Polarimetry and interferometry"" .",https://www.shahandanchor.com/home/online-certificate-course-on-advances-in-sar-polarimetry-and-interferometry/
"73rd Online Certificate Course on ""Overview of Geo-processing using Python"" .",https://www.shahandanchor.com/home/73rd-online-certificate-course-on-overview-of-geo-processing-using-python/
"One Day workshop on ""Space Technology & its Applications"" January 11th, 2021 .",https://www.shahandanchor.com/home/one-day-workshop-on-space-technology-its-applications-january-11th-2021/
Sample Question Papers for Dec-2020 Exam .,https://www.shahandanchor.com/home/sample-question-papers-for-dec-2020-exam/
Congratulations to all the teams qualified in the first round of MHRD's Innovations Cells's National Innovation Contest 2020 .,https://www.shahandanchor.com/home/nic-2020-winners/
GATE Preparation - Mantra for success in GATE 2021 .,https://www.shahandanchor.com/home/gate-preparation-mantra-for-success-in-gate-2021/
NSS SAKEC ORGANIZING WEBINAR ON ROAD SAFETY .,https://www.shahandanchor.com/home/nss-sakec-organizing-webinar-on-road-safety/
TiE GLOBAL BUSINESS HACKATHON 2021 .,https://www.shahandanchor.com/home/tie-global-business-hackathon-2021/
Announcements and Notices .,https://www.shahandanchor.com/home/announcements-and-notices/
LinkedIn & Profile Building Workshop .,https://www.shahandanchor.com/home/linkedin-profile-building-workshop-2/
Mission Compassion 2021 .,https://www.shahandanchor.com/home/mission-compassion-2021/
STUDENT COUNCIL .,https://www.shahandanchor.com/home/student-council/
Communication System Using MATLAB & Simulink .,https://www.shahandanchor.com/home/communication-system-using-matlab-simulink/
"Aegis Graham Bell Award National Talent Hunt for Data Science, AI & Cyber Security .",https://www.shahandanchor.com/home/aegis-graham-bell-award-national-talent-hunt-for-data-science-ai-cyber-security/
Full Stack Web Development with Python .,https://www.shahandanchor.com/home/full-stack-web-development-with-python/
IOT using Raspberry Pi .,https://www.shahandanchor.com/home/iot-using-raspberry-pi/
"74th Online Certificate Course on ""Satellite based Navigation: A Journey from GPS to Mobile Phone Platform"" .",https://www.shahandanchor.com/home/74th-online-certificate-course-on-satellite-based-navigation-a-journey-from-gps-to-mobile-phone-platform/
Academic Calendar (FH-2021) .,https://www.shahandanchor.com/home/academic-calendar/
SAKEC SAMBODHI .,https://www.shahandanchor.com/home/sakec-sambodhi/
SAKEC-ACM Vikhyat 2.0 .,https://www.shahandanchor.com/home/sakec-acm-vikhyat-2-0/
SAKEC-ACM Vikhyat 1.0 .,https://www.shahandanchor.com/home/sakec-acm-vikhyat-1-0/
National Institutional Ranking Framework(NIRF) .,https://www.shahandanchor.com/home/national-institutional-ranking-frameworknirf/
National Board of Accreditation .,https://www.shahandanchor.com/home/national-board-of-accreditation/
Become Winning Women .,https://www.shahandanchor.com/home/become-winning-women/
Teaching and Learning (T-L) Centre .,https://www.shahandanchor.com/home/tlc/
"One Day workshop on ""Satellite altimetry for River Monitoring"" March 17th, 2021 .",https://www.shahandanchor.com/home/one-day-workshop-on-satellite-altimetry-for-river-monitoring-march-17th-2021/
Projects using Raspberry Pi for Beginners .,https://www.shahandanchor.com/home/projects-using-raspberry-pi-for-beginners/
Entrepreneurship cell ( E- Cell ) .,https://www.shahandanchor.com/home/entrepreneurship-cell-e-cell/
Scholarships .,https://www.shahandanchor.com/home/scholarships/
ACM SAKEC .,https://www.shahandanchor.com/home/acm-sakec/
Resume writing Skills .,https://www.shahandanchor.com/home/resume-writing-skills/
A guidance session on the Cracking Civil Services Examination .,https://www.shahandanchor.com/home/a-guidance-session-on-the-cracking-civil-services-examination/
"75th IIRS online Certificate Course on ""Geoinformatics for Disaster Management"" .",https://www.shahandanchor.com/home/75th-iirs-online-certificate-course-on-geoinformatics-for-disaster-management/
#FITSAKECMOVEMENT .,https://www.shahandanchor.com/home/fitsakecmovement/
Patent-Idea to Filing .,https://www.shahandanchor.com/home/patent-idea-to-filing/
"76th IIRS online Certificate Course on ""GIS for Supply chain Management"" .",https://www.shahandanchor.com/home/76th-iirs-online-certificate-course-on-gis-for-supply-chain-management/
Grievance Redressal Committee .,https://www.shahandanchor.com/home/grievance-redress-section/
Anti Ragging .,https://www.shahandanchor.com/home/anti-ragging/
Overseas Education Information Series .,https://www.shahandanchor.com/home/overseas-education-information-series/
Course Outcome .,https://www.shahandanchor.com/home/course-outcome/
A look into Industrial Design Protection .,https://www.shahandanchor.com/home/a-look-into-industrial-design-protection/
Placement at a Glance .,https://www.shahandanchor.com/home/placement-at-a-glance-2/
CODEARRAY TECHNOLOGIES placed students .,https://www.shahandanchor.com/home/codearray-technologies-placed-students/
Speakers Club .,https://www.shahandanchor.com/home/speakers-club/
Direct Second Year Result Gazette .,https://www.shahandanchor.com/home/direct-second-year-result-gazette/
IETE SAKEC .,https://www.shahandanchor.com/home/iete-sakec/
JUNE 2021 Exam Timetables .,https://www.shahandanchor.com/home/june-2021-exam-timetables/
SAKEC Robo Club .,https://www.shahandanchor.com/home/sakec-robo-club/
Road Towards MS in USA .,https://www.shahandanchor.com/home/road-towards-ms-in-usa/
Annual Report .,https://www.shahandanchor.com/home/annual-report/
SAMBODHI- SAKEC WRITERS' CELL SUBMISSION PAGE .,https://www.shahandanchor.com/home/sambodhi-sakec-writers-cell-submission-page/
"One Day workshop on ""Earth Observation Based Mapping, Monitoring and Modelling of Landslide : Recent trends and support to early warning system"" April 21th, 2021 .",https://www.shahandanchor.com/home/one-day-workshop-on-earth-observation-based-mapping-monitoring-and-modelling-of-landslide-recent-trends-and-support-to-early-warning-system-april-21th-2021/
Webinar Series on Image Restoration and Processing of Optical Data .,https://www.shahandanchor.com/home/webinar-series-on-image-restoration-and-processing-of-optical-data-2/
Internal Quality Assurance Cell - IQAC .,https://www.shahandanchor.com/home/internal-quality-assurance-cell-iqac/
Develop Recommendation Engine Using Python: Understand techniques and algorithms .,https://www.shahandanchor.com/home/develop-recommendation-engine-using-python-understand-techniques-and-algorithms/
Internal Complaints Committee (ICC) .,https://www.shahandanchor.com/home/internal-complaints-committee-icc-2/
"IIT Bombay, e-Yantra: Online Crash Course in Embedded Systems and Robotics .",https://www.shahandanchor.com/home/iit-bombay-e-yantra-online-crash-course-in-embedded-systems-and-robotics/
Semiconductor Integrated Circuits Layout Design(SICLD):An Intellectual Property Protection in Indian Regime .,https://www.shahandanchor.com/home/an-intellectual-property-protection-in-indian-regime/
IEEE SAKEC .,https://www.shahandanchor.com/home/ieee-sakec-2/
ISTE SAKEC .,https://www.shahandanchor.com/home/iste-sakec/
Prospectus 2020 .,https://www.shahandanchor.com/home/prospectus-2020/
Webinar on CYBER SECURITY on the occasion of International Women's Day .,https://www.shahandanchor.com/home/webinar-on-cyber-security-on-the-occasion-of-international-womens-day/
Entrepreneurship - A better Career Option .,https://www.shahandanchor.com/home/entrepreneurship-a-better-career-option/
Smart India Hackathon .,https://www.shahandanchor.com/home/smart-india-hackathon/
Gallery .,https://www.shahandanchor.com/home/gallery/
AWS DeepRacer Women’s League – India 2021. .,https://www.shahandanchor.com/home/aws-deepracer-womens-league-india-2021/
