Intent,Query,Response
sakec.agent.update.link.3515,IEEE SAKEC INDUSTRIAL VISIT 2020 ,https://www.shahandanchor.com/home/ieee-sakec-industrial-visit-2020/
sakec.agent.update.link.3516,SAKEC Congratulates Students Placed in Tata Consultancy Services ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tata-consultancy-services/
sakec.agent.update.link.3517,Reimagining teaching and learning for the future ,https://www.shahandanchor.com/home/reimagining-teaching-and-learning-for-the-future/
sakec.agent.update.link.3518,Indian Development Foundation Day 2019 ,https://www.shahandanchor.com/home/indian-development-foundation-day-2019/
sakec.agent.update.link.3519,SAKEC Congratulates Students Placed in Gracenote - A Neilson Group Company ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-gracenote-a-neilson-group-company/
sakec.agent.update.link.3520,"Session on ""Connect with work session"" by Training and Placement Cell ",https://www.shahandanchor.com/home/sakec-robo-club-industrial-visit/
sakec.agent.update.link.3521,SAKEC Congratulates Students Placed in Infosys Limited ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited/
sakec.agent.update.link.3522,Gamification ,https://www.shahandanchor.com/home/gamification/
sakec.agent.update.link.3523,Blockchain & Its Applications ,https://www.shahandanchor.com/home/blockchain-its-applications/
sakec.agent.update.link.3524,IEEE OUTBOUND 2019 ,https://www.shahandanchor.com/home/ieee-outbound-2019/
sakec.agent.update.link.3525,Internship opportunity at MICROSOFT ,https://www.shahandanchor.com/home/internship-opportunity-at-microsoft/
sakec.agent.update.link.3526,SAKEC Congratulates Students Placed in Neosoft Technologies ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jneosoft-technologies/
sakec.agent.update.link.3527,International University Fair ,https://www.shahandanchor.com/home/international-university-fair/
sakec.agent.update.link.3528,Exposure Visit to School – Problem Identification ,https://www.shahandanchor.com/home/exposure-visit-to-school-problem-identity-real-life/
sakec.agent.update.link.3529,My Story - Innovator's Life & Crossroad ,https://www.shahandanchor.com/home/my-story-innovators-life-crossroad/
sakec.agent.update.link.3530,SAKEC Congratulates Students Placed in Reliance Jio Inocomm Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-reliance-jio-inocomm-ltd/
sakec.agent.update.link.3531,Student Development Workshop on Agile Development Practice ,https://www.shahandanchor.com/home/7282-2/
sakec.agent.update.link.3532,SAKEC Congratulates Students Placed in Jaro Toppscholars ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jaro-toppscholars/
sakec.agent.update.link.3533,SAKEC Congratulates Students Placed in Dolat Capital Market Pvt Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-dolat-capital/
sakec.agent.update.link.3534,SAKEC Congratulates Students Placed in TCS Codevita ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tcs-codevita/
sakec.agent.update.link.3535,Placement Event 2016-17 ,https://www.shahandanchor.com/home/placement-event-2016-17/
sakec.agent.update.link.3536,Placement Event 2017-18 ,https://www.shahandanchor.com/home/placement-event-2017-18/
sakec.agent.update.link.3537,Placement Year 2015-16 ,https://www.shahandanchor.com/home/placement-year-2015-16/
sakec.agent.update.link.3538,Placement Event 2018-19 ,https://www.shahandanchor.com/home/placement-event-2018-19/
sakec.agent.update.link.3539,Placement Year 2016-17 ,https://www.shahandanchor.com/home/placement-year-2016-17/
sakec.agent.update.link.3540,Placement Year 2017-18 ,https://www.shahandanchor.com/home/placement-year-2017-18/
sakec.agent.update.link.3541,Placement Year 2018-19 ,https://www.shahandanchor.com/home/placement-year-2018-19/
sakec.agent.update.link.3542,Placement Year 2019-20 ,https://www.shahandanchor.com/home/placement-year-2019-20/
sakec.agent.update.link.3543,SAKEC Congratulates GNUKhata Developers ,https://www.shahandanchor.com/home/sakec-congratulates-gnukhata-developers/
sakec.agent.update.link.3544,Innovation Story Telling ,https://www.shahandanchor.com/home/innovation-story-telling/
sakec.agent.update.link.3545,Four Golden Stars to SAKEC IIC ,https://www.shahandanchor.com/home/four-golden-stars-to-sakec-iic/
sakec.agent.update.link.3546,Seminar on : Intellectual Property Rights Awareness ,https://www.shahandanchor.com/home/seminar-on-intellectual-property-rights-awareness/
sakec.agent.update.link.3547,Story Telling – Product Development Phases ,https://www.shahandanchor.com/home/story-telling-product-development-phases/
sakec.agent.update.link.3548,Workshop on Design Thinking ,https://www.shahandanchor.com/home/workshop-on-design-thinking/
sakec.agent.update.link.3549,Visit of School Children to the Innovation Facilities in the Campus ,https://www.shahandanchor.com/home/visit-of-school-children-to-the-innovation-facilities-in-the-campus/
sakec.agent.update.link.3550,Enhancing Academic Patenting with IEEE IQP ,https://www.shahandanchor.com/home/enhancing-academic-patenting-with-ieee-iqp/
sakec.agent.update.link.3551,NEAT Logo Contest ,https://www.shahandanchor.com/home/neat-logo-contest/
sakec.agent.update.link.3552,SAKEC Congratulates Students Placed in CodeArray Technologies Pvt Ltd ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-codearray-technologies-pvt-ltd/
sakec.agent.update.link.3553,SAKEC Congratulates Students Placed in Infosys Limited ,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited-2/
sakec.agent.update.link.3554,3D Visualization and Animation on IITBombayX ,https://www.shahandanchor.com/home/3d-visualization-and-animation-on-iitbombayx/
sakec.agent.update.link.3555,IETE SAKEC INDUSTRIAL VISIT 2020 ,https://www.shahandanchor.com/home/iete-sakec-industrial-visit-2020/
sakec.agent.update.link.3556,Industrial Visit and Training Program to GCV Life Pvt Ltd ,https://www.shahandanchor.com/home/industrial-visit-and-training-program-to-gcv-life-pvt-ltd/
sakec.agent.update.link.3557,“Ethical Hacking & IT Security” ,https://www.shahandanchor.com/home/ethical-hacking-it-security/
sakec.agent.update.link.3558,Opportunity to work with BLP ,https://www.shahandanchor.com/home/opportunity-to-work-with-blp/
sakec.agent.update.link.3559,Internship at ETmantra eLearning Solutions Pvt Ltd ,https://www.shahandanchor.com/home/oppourtunity-to-work-with-etmantra-elearning-solutions-pvt-ltd/
sakec.agent.update.link.3560,Opportunity to work with RotiBank Mumbai ,https://www.shahandanchor.com/home/opportunity-to-work-with-rotibank-mumbai/
sakec.agent.update.link.3561,Opportunity to work with GCV LIFE PVT LTD ,https://www.shahandanchor.com/home/opportunity-to-work-with-gcv-life-pvt-ltd/
sakec.agent.update.link.3562,Programs Offered ,https://www.shahandanchor.com/home/programs-offered/
sakec.agent.update.link.3563,Workshop on National Innovation and Startup Policies : Chapter 1 ,https://www.shahandanchor.com/home/workshop-on-national-innovation-and-startup-policies-chapter-1/
sakec.agent.update.link.3564,SITEMAP ,https://www.shahandanchor.com/home/sitemap/
sakec.agent.update.link.3565,Computer Engineering Department ,https://www.shahandanchor.com/home/computer-department/
sakec.agent.update.link.3566,Electronics Engineering Department ,https://www.shahandanchor.com/home/electronics-engineering-department/
sakec.agent.update.link.3567,Information Technology Department ,https://www.shahandanchor.com/home/information-technology-department/
sakec.agent.update.link.3568,Electronics and Telecommunication Engineering Department ,https://www.shahandanchor.com/home/electronics-and-telecommunication-engineering-department/
sakec.agent.update.link.3569,General Science and Humanities Department ,https://www.shahandanchor.com/home/general-science-and-humanities-department/
sakec.agent.update.link.3570,SAKEC Web Development Committee ,https://www.shahandanchor.com/home/sakec-web-development-committee/
sakec.agent.update.link.3571,Internal Hackathon for Smart India Hackathon 2020 ,https://www.shahandanchor.com/home/internal-hackathon-for-smart-india-hackathon-2020/
sakec.agent.update.link.3572,2 Days Workshop on TPP and Business Development ,https://www.shahandanchor.com/home/2-days-workshop-on-tpp-and-business-development/
sakec.agent.update.link.3573,Skinzy Software Solutions Pvt Ltd ,https://www.shahandanchor.com/home/skinzy-software-solutions-pvt-ltd/
sakec.agent.update.link.3574,Seminar on Data science and Cyber Security ,https://www.shahandanchor.com/home/seminar-on-data-science-and-cyber-security/
sakec.agent.update.link.3575,GATE Mock test ,https://www.shahandanchor.com/home/gate-mock-test/
sakec.agent.update.link.3576,Workshop on PCB Designing ,https://www.shahandanchor.com/home/workshop-on-pcb-designing/
sakec.agent.update.link.3577,CERN openlab Summer Student Programme ,https://www.shahandanchor.com/home/cern-openlab-summer-student-programme/
sakec.agent.update.link.3578,World Trade Centers Association Foundation (WTCAF) Peace through Trade Award ,https://www.shahandanchor.com/home/8095-2/
sakec.agent.update.link.3579,Internship Opportunity at 39 Innovative Ideas Futuristic Solutions – 39 IIFS ,https://www.shahandanchor.com/home/internship-opportunity-at-39-innovative-ideas-futuristic-solutions-39-iifs/
sakec.agent.update.link.3580,Internships for 1st-year students in reputed organisations by Internshala ,https://www.shahandanchor.com/home/internships-for-1st-year-students-in-reputed-organisations-by-internshala/
sakec.agent.update.link.3581,Gate:Tips and Tricks ,https://www.shahandanchor.com/home/gatetips-and-tricks/
sakec.agent.update.link.3582,SAKEC join Hands with Azerbaijan Technical University (AzTU) ,https://www.shahandanchor.com/home/sakec-join-hands-with-azerbaijan-technical-university-aztu/
sakec.agent.update.link.3583,,https://www.shahandanchor.com/home/7980-2/
sakec.agent.update.link.3584,Hands-on Session on Patent and Copyright filing ,https://www.shahandanchor.com/home/7982-2/
sakec.agent.update.link.3585,AWS & DOCKER ,https://www.shahandanchor.com/home/aws-docker/
sakec.agent.update.link.3586,Introduction to RedHat Linux ,https://www.shahandanchor.com/home/introduction-to-redhat-linux/
sakec.agent.update.link.3587,Leadership ,https://www.shahandanchor.com/home/leadership/
sakec.agent.update.link.3588,Pathway Towards Product Development ,https://www.shahandanchor.com/home/pathway-towards-product-development/
sakec.agent.update.link.3589,BEACH CLEAN-UP DRIVE at CHARNI ROAD CHOWPATTY ,https://www.shahandanchor.com/home/beach-clean-up-drive-at-charni-road-chowpatty/
sakec.agent.update.link.3590,Internship opportunity at Creative Finserve Pvt Ltd ,https://www.shahandanchor.com/home/internship-opportunity-at-creative-finserve-pvt-ltd/
sakec.agent.update.link.3591,Patent Filing ,https://www.shahandanchor.com/home/8039-2/
sakec.agent.update.link.3592,SAMPARKA - 2020 ,https://www.shahandanchor.com/home/samparka-2020/
sakec.agent.update.link.3593,Project Launch of Engineering Physics-I & Engineering Physics-II App ,https://www.shahandanchor.com/home/project-launch-of-physics-i-physics-ii-app/
sakec.agent.update.link.3594,Career guidance session ,https://www.shahandanchor.com/home/career-guidance-session/
sakec.agent.update.link.3595,TALK on Ethical Hacking & Cyber Security ,https://www.shahandanchor.com/home/ted-talk-on-ethical-hacking-cyber-security/
sakec.agent.update.link.3596,DIGITAL FORENSICS ,https://www.shahandanchor.com/home/digital-forensics/
sakec.agent.update.link.3597,Cryptocurrency ,https://www.shahandanchor.com/home/cryptocurrency/
sakec.agent.update.link.3598,Campus Recruitment Process ( CRP) of Infosys Limited for 2021 Batch ,https://www.shahandanchor.com/home/campus-recruitment-process-crp-of-infosys-limited-for-2021-batch/
sakec.agent.update.link.3599,Overseas Education ,https://www.shahandanchor.com/home/overseas-education-2/
sakec.agent.update.link.3600,"IIT Bombay, e-Yantra: Online Certified Course in Embedded Systems and Robotics ",https://www.shahandanchor.com/home/iit-bombay-e-yantra-online-certified-course-in-embedded-systems-and-robotics/
sakec.agent.update.link.3601,"Opportunity to participate in ""The FAIR Project"" ",https://www.shahandanchor.com/home/opportunity-to-participate-in-the-f-a-i-r-project/
sakec.agent.update.link.3602,Food Fiesta ,https://www.shahandanchor.com/home/food-fiesta-2/
sakec.agent.update.link.3603,SHARK TANK ,https://www.shahandanchor.com/home/shark-tank/
sakec.agent.update.link.3604,Internship Opportunity at Abhay Techsolutions ,https://www.shahandanchor.com/home/internship-opportunity-at-abhay-techsolutions/
sakec.agent.update.link.3605,International certification course “Cyber Security and Ethical Hacking Specialist” ,https://www.shahandanchor.com/home/international-certification-course-cyber-security-and-ethical-hacking/
sakec.agent.update.link.3606,Hands-on workshop and Competition on Robotics ,https://www.shahandanchor.com/home/hands-on-workshop-and-competition-on-robotics-2/
sakec.agent.update.link.3607,Congratulations Mr Shrikant Naidu for 10th AEGIS GRAHAM BELL AWARD NATIONAL TALENT HUNT ,https://www.shahandanchor.com/home/congratulations-mr-shrikant-naidu-for-10th-aegis-graham-bell-award-national-talent-hunt/
sakec.agent.update.link.3608,FDP on Business 40 by TCS ,https://www.shahandanchor.com/home/fdp-on-business-4-0-by-tcs/
sakec.agent.update.link.3609,Summer Faculty Research Fellow Programme ( SFRF) ,https://www.shahandanchor.com/home/summer-faculty-research-fellow-programme-sfrf-i/
sakec.agent.update.link.3610,Internship Opportunity from Innovation for Defence Excellence (iDEX) ,https://www.shahandanchor.com/home/internship-from-idex/
sakec.agent.update.link.3611,"Look Your Best , Feel Even Better! ",https://www.shahandanchor.com/home/acm-w-grooming-session/
sakec.agent.update.link.3612,Mandatory Disclosure 2018-19 ,https://www.shahandanchor.com/home/mandatory-disclosure-2018-19/
sakec.agent.update.link.3613,Self Defence Workshop ,https://www.shahandanchor.com/home/self-defence-workshop/
sakec.agent.update.link.3614,Amazon Web Services ,https://www.shahandanchor.com/home/amazon-web-services/
sakec.agent.update.link.3615,SAKEC join Hands with TISS ,https://www.shahandanchor.com/home/sakec-join-hands-with-tiss/
sakec.agent.update.link.3616,Opportunity to work with DFF ,https://www.shahandanchor.com/home/opportunity-to-work-with-dff/
sakec.agent.update.link.3617,Revolux Solutions Private Limited Internship ,https://www.shahandanchor.com/home/revolux-solutions-private-limited-internship/
